animal,Wood,Tarsus,Weight,Disp_Distance,White,Nb_Revival,Personality,Birth_Year,Birth_Temp,Birth_Moon
516,Wood_9,48.48225727064361,488.07470587364037,6.576799932355352,1,1,Medium,1539,13.169308560167376,Full
517,Wood_24,45.83452341590218,467.66944294517776,2.182310233671253,0,0,Shy,1539,20.24341738791844,First
518,Wood_7,49.15074045316528,501.30337728153273,14.482048678108033,1,1,Bold,1539,20.31781529441837,First
519,Wood_8,50.216682086230854,486.5935915261198,3.9459075608123073,1,2,Bold,1539,18.921002671443347,New
520,Wood_8,50.45559066509731,509.76773473621006,5.828437284208507,0,2,Shy,1539,16.183755832638962,Full
521,Wood_22,48.269791272439534,520.1216424879111,0.9133710029923932,0,1,Medium,1539,12.935303119698684,First
522,Wood_29,44.03750823584106,474.5154492622277,2.304995925485316,0,1,Bold,1539,19.572317492792404,New
523,Wood_18,48.84547813705484,500.7785654176169,2.7310430521231663,0,3,Shy,1539,27.581513351491648,Full
524,Wood_24,50.2919329947696,512.0650210376679,6.549035338331278,0,1,Shy,1539,22.750110280848666,Full
525,Wood_30,56.05962407476769,509.3063628039798,3.714753916228152,0,1,Bold,1539,23.419380068694554,New
526,Wood_3,52.10685748340069,499.3773224030706,1.569907376045223,0,1,Medium,1539,25.602188002475998,First
527,Wood_21,45.08132399190412,476.348691269165,1.6472118729143097,1,0,Shy,1539,21.703262030493253,New
528,Wood_27,51.76391293518446,509.50025500191566,2.0066511783404835,0,0,Medium,1539,22.15707717156364,New
529,Wood_6,49.85478747958293,476.03177270354234,4.493771726090249,0,1,Shy,1539,25.510794269081778,First
530,Wood_18,47.48740063842024,506.20561905364275,5.526060201669214,0,1,Shy,1539,23.770866880630713,Full
531,Wood_29,46.744231495753134,495.66590027805864,0.966574140078147,0,0,Bold,1539,21.929724680804313,New
532,Wood_13,53.62663449812783,492.33300426630706,0.9373779813531968,1,1,Medium,1539,13.398060373905485,Last
533,Wood_2,51.1535634132175,507.52478606429503,3.1562429740473763,1,0,Medium,1539,22.688700312911024,Last
534,Wood_28,50.92676283928418,511.40072921463815,3.8452034984335888,1,3,Bold,1539,20.110420330454247,New
535,Wood_4,53.676376622313235,507.06561653940923,2.2209129705634614,0,1,Bold,1539,24.203643282225453,New
536,Wood_12,45.91546142246837,480.17867868539423,0.9035834274119072,0,1,Shy,1539,15.685747518389519,First
537,Wood_18,46.654382505711816,509.53727281579563,1.4048886984887483,0,1,Shy,1539,20.144222857733688,First
538,Wood_18,46.6589202903927,478.77593014945757,0.9923659238128537,0,1,Medium,1539,11.668731330915184,Last
539,Wood_9,54.663789359601346,517.2564030321802,2.8358288196920296,0,1,Medium,1539,26.529718912947217,New
540,Wood_25,48.83940867230621,507.556984671342,2.370806280225268,0,0,Shy,1539,18.53493585437447,New
541,Wood_10,46.88981480468067,492.84811479614467,2.132788277925292,1,0,Shy,1539,19.66636615570551,Full
542,Wood_19,45.413131881675234,494.2550027119364,7.338616869836117,1,3,Bold,1539,16.187016710064,Full
543,Wood_15,48.55544699330845,491.839551839728,3.008618442006104,1,2,Bold,1539,18.407939068764232,New
544,Wood_26,48.766931149533086,480.0184186059381,2.461958631875725,1,0,Bold,1539,25.70411932086635,New
545,Wood_24,48.752982395887486,513.7454922967304,3.512710832564462,1,0,Shy,1539,16.584442277805792,Full
546,Wood_21,45.168849498233094,486.6191817590322,5.835151742733064,0,2,Shy,1539,18.631747811034742,Full
547,Wood_16,54.61342424798348,523.4381932669846,1.3087277060590183,1,3,Medium,1539,14.36644987570152,Last
548,Wood_5,46.88205304131022,460.0451925978742,13.407312321108527,0,1,Shy,1539,24.56008207379678,Full
549,Wood_15,46.27045905364812,491.6145068740186,5.145011148800484,0,5,Shy,1539,11.120092087961782,Full
550,Wood_26,48.514357490972436,491.77224556298705,1.6176124714337112,0,2,Shy,1539,22.493951086347398,Full
551,Wood_3,44.994843600555406,488.5427391423352,0.8472637211112394,0,1,Medium,1539,17.449162639427342,New
552,Wood_11,50.60025698136317,515.1417217634438,4.871157330288436,0,1,Medium,1539,29.891498527373237,Full
553,Wood_14,49.50594367189239,495.01062969787677,15.50956808907773,1,1,Medium,1539,30.45718653325246,First
554,Wood_24,46.413070352543265,493.66734518655926,6.620059012917029,0,0,Bold,1539,16.4660125482499,Full
555,Wood_8,48.50472733824764,496.48881718422854,2.2515092624661417,0,1,Shy,1539,16.104349700590816,Last
556,Wood_6,53.20024054068706,495.36267000716504,2.410449241592271,1,1,Bold,1539,27.48861096382071,First
557,Wood_8,52.28771588040768,505.0102986704311,5.676512587443427,1,2,Shy,1539,15.767045332182018,First
558,Wood_14,49.115651879850034,499.6629568905159,9.40885795518678,1,0,Medium,1539,24.778786272061602,Full
559,Wood_16,52.402549191492355,532.6186507361315,0.5531069982002835,0,3,Medium,1539,15.065746747873245,New
560,Wood_15,43.61040925630468,467.1926145439105,1.2091280216341294,0,0,Shy,1539,17.80751142947233,New
561,Wood_17,52.1903068467734,517.1545832985651,16.954507168515697,0,2,Shy,1539,25.674664037276095,Full
562,Wood_27,48.92738344115638,496.23625049284925,0.320778421575808,0,1,Medium,1539,16.769613897861465,First
563,Wood_22,53.0004244709658,507.2559771889576,2.4617451064982836,1,1,Shy,1539,20.76608172087752,New
564,Wood_10,51.880493555774116,511.84453715766654,3.4399708181404236,0,0,Medium,1539,22.245696384668612,First
565,Wood_13,54.72037833315872,529.0541784530504,2.769123681442638,1,0,Medium,1539,19.53789511728903,New
566,Wood_5,44.103826968447756,481.4906193974758,6.5379785085254625,0,1,Medium,1539,25.831789296877314,Full
567,Wood_5,45.8778490777158,493.2002097650235,2.110169733289991,0,1,Shy,1539,16.452049937108228,Last
568,Wood_4,48.55653378009427,485.87448673179665,1.0096592362507104,0,0,Medium,1539,20.791304526833365,First
569,Wood_4,47.94300682860054,488.2836955160756,3.6534694090162745,1,2,Medium,1539,9.323385805461463,Last
570,Wood_1,45.201558554558034,487.94764861354753,3.6328633153666683,1,1,Bold,1539,14.388536444254866,Full
571,Wood_7,51.36070218153704,504.48445545178447,4.277467805172559,1,3,Medium,1539,14.204232524909553,Last
572,Wood_25,53.696513912990284,516.3352442395324,5.348332033477712,1,4,Bold,1539,22.214260934622896,Last
573,Wood_11,50.023830212817245,504.09039456993946,1.2993030897696505,0,1,Bold,1539,18.840864522150728,First
574,Wood_27,46.7563752800991,483.60968159546496,0.6697293482219477,1,0,Shy,1539,19.615774798300556,Last
575,Wood_23,54.10758899257161,520.1479218097967,7.0618119082035244,0,4,Bold,1539,22.183266205796798,Full
576,Wood_24,44.07773458196737,474.14614616897546,1.00918968187991,0,0,Shy,1539,19.738038888976117,New
577,Wood_5,48.925744292204044,494.6335175512084,2.047536051936272,0,0,Bold,1539,16.300773886092205,New
578,Wood_21,46.37347963095657,498.25686854927204,5.350498442612291,1,0,Shy,1539,24.13239994505512,Full
579,Wood_7,48.44014487190191,505.9279965646647,2.235313196181376,1,0,Medium,1539,23.142473542341783,First
580,Wood_19,51.10607274055771,517.1199290933216,5.350600147573312,0,2,Shy,1539,23.532282775119622,Last
581,Wood_19,50.1694708193602,500.87138810327997,5.9812355812428875,1,1,Bold,1539,25.24099684045038,First
582,Wood_29,44.870877329495684,475.5644176019837,4.277591588355018,0,3,Medium,1539,22.36391249078837,Full
583,Wood_14,54.470966352186714,512.5653301455458,7.563284820420725,0,3,Shy,1539,23.30386966917876,Last
584,Wood_28,50.56603428780958,484.1254980388906,5.2818920193437044,0,1,Shy,1539,20.65092114997623,Full
585,Wood_26,50.557802987225635,481.3002147260093,1.3545404751985286,1,0,Medium,1539,19.08058539276661,New
586,Wood_17,50.81864177564082,508.30636305800226,3.8103728047071996,0,1,Medium,1539,23.296494974815324,First
587,Wood_18,46.737283757040984,476.26967577438427,1.9554899417755354,1,1,Medium,1539,11.603579501139805,Full
588,Wood_7,50.05167252151041,479.9807197209339,4.415436352574882,1,0,Bold,1539,19.6187817275283,New
589,Wood_7,46.8314199973685,494.06544338509786,0.7436252419664329,0,1,Medium,1539,15.627375379273797,New
590,Wood_1,50.42585679598962,511.6110331309296,15.196868612378253,0,1,Shy,1539,26.297452254353168,First
591,Wood_25,53.50165014416867,521.3264157503628,14.195894483537106,1,10,Medium,1539,25.929443263084426,Full
592,Wood_23,52.64837345364774,511.2574472055427,1.8032536567133322,0,1,Medium,1539,27.992442229356925,First
593,Wood_16,52.82930564702796,509.70336580166816,5.050390773392316,0,1,Shy,1539,21.934145937228,Full
594,Wood_3,50.79952213393611,504.61408877984275,0.30149039499564795,0,0,Bold,1539,11.044121194778533,First
595,Wood_29,37.913604971221666,460.62011465898496,2.4733153975385034,0,0,Shy,1539,7.199694159936287,Last
596,Wood_14,45.98503261200502,473.4760970194035,8.063820959280857,0,0,Bold,1539,20.41567482570317,Last
597,Wood_29,43.46700316170426,479.95628319569806,4.2042196097665645,0,0,Bold,1539,29.189739919607092,Last
598,Wood_15,52.56138723782918,520.5152664112277,6.56104676234754,0,2,Bold,1539,21.799156622015442,New
599,Wood_5,47.29691600273237,511.95359576212593,4.767587000912578,0,4,Shy,1539,17.300552874074647,Full
600,Wood_30,49.65000908734864,486.52915906130175,3.401676334710196,0,0,Medium,1539,24.47024906256017,New
601,Wood_25,49.51252052149482,512.4914322619634,5.180824936555648,0,0,Medium,1539,13.793408063938081,Full
602,Wood_9,48.80898846340395,520.280237914597,1.8549439699442667,0,2,Shy,1539,19.163232695920374,Full
603,Wood_23,50.0734784384581,489.47207259369037,2.82430980555893,0,3,Shy,1539,17.80855733530112,First
604,Wood_24,44.992874963044706,482.81221065992503,6.529411978843723,1,3,Bold,1539,17.645158173647275,Full
605,Wood_30,51.44988735444425,495.99367828826223,21.701276041401552,1,1,Medium,1539,25.82637312339732,First
606,Wood_13,48.520525439154525,486.1618633519872,2.2830236627519764,1,3,Shy,1539,20.398833099638043,Full
607,Wood_24,45.43673182450224,496.20149726650004,2.6040058431902757,0,1,Bold,1539,26.168075237847358,New
608,Wood_17,52.978540660110696,528.4528772036981,1.527752522665814,0,1,Bold,1539,17.597550538986333,First
609,Wood_30,52.0237270857462,506.6322174902534,17.94253669812244,0,1,Medium,1539,19.211928858695824,First
610,Wood_26,45.97506636401734,482.3075072242279,1.7739797564355686,0,0,Bold,1539,11.906250345164066,First
611,Wood_19,46.94462435859005,481.8744095891428,4.110633011061016,0,0,Bold,1539,19.843006661454638,First
612,Wood_26,43.23338721248134,465.00428509862775,2.961553102270466,1,1,Shy,1539,15.628068990259944,Full
613,Wood_15,45.6113306939648,499.86379164347306,7.168599639503943,0,1,Bold,1539,28.886709532349734,New
614,Wood_8,49.09985483068963,503.837155384929,1.0561609781195167,1,2,Bold,1539,17.355594975672787,First
615,Wood_8,53.67546196435185,512.7337633713182,6.106481600768181,1,1,Medium,1539,21.010810556410576,Last
616,Wood_29,48.35434464765444,498.55993415260934,0.6643532502305648,0,1,Bold,1539,15.879828860886958,New
617,Wood_16,54.33217249734926,502.18785314400503,2.104096456271873,1,1,Medium,1539,25.125971150361572,Last
618,Wood_22,48.75435764451988,496.4263386745035,3.7310128349537286,1,1,Shy,1539,13.60974708358379,Full
619,Wood_17,50.775318479719736,482.4652166404076,1.3636440133448589,0,1,Medium,1539,12.758278728493805,First
620,Wood_14,44.18568433413998,466.46618950450056,0.8648902206010609,0,1,Shy,1539,15.617093342641027,Last
621,Wood_20,54.86167003537102,509.5808338108706,1.2590152504948897,1,1,Medium,1539,19.539386414534796,Full
622,Wood_15,49.73563467863767,484.2296399493362,23.37425055810508,0,1,Bold,1539,21.30979964824169,Full
623,Wood_2,48.54923497686197,514.1938462007352,1.454612633011801,0,1,Medium,1539,15.365179728582309,First
624,Wood_16,51.1095151582977,500.4766400801716,1.8061103794044255,1,0,Shy,1539,18.55081851671726,Last
625,Wood_1,45.240203164806125,474.3617767326201,4.356658125419115,0,0,Bold,1539,22.71100254728947,New
626,Wood_11,46.703051168433404,507.2682611438922,0.8974615022160878,0,4,Medium,1540,13.385141368827542,Full
627,Wood_11,49.47255904998199,485.416452811943,2.543156636739528,0,0,Shy,1540,21.06451303561598,Full
628,Wood_8,52.46656346272605,513.8428047806581,1.2008532309296243,1,1,Shy,1540,12.644768547275266,Full
629,Wood_17,53.707595093987806,507.1147539561864,7.394898580148768,1,0,Shy,1540,24.89910191166967,First
630,Wood_6,50.44880614716775,502.09729119937134,1.2151489888874338,0,0,Bold,1540,18.881542009268745,New
631,Wood_15,45.680231569540915,489.6461649942327,5.885894326424277,0,0,Shy,1540,21.456039321521217,Full
632,Wood_17,51.228093818808325,484.87858281228165,3.5547357395972092,0,2,Medium,1540,16.85703245759781,First
633,Wood_4,46.25867206907373,483.42243247022753,0.9962749385534635,0,1,Shy,1540,11.02569453057177,Full
634,Wood_22,52.45106163088932,502.0606898499398,3.409066088870059,1,0,Medium,1540,22.170096358351806,Last
635,Wood_28,47.98883194294268,499.74703513900334,8.965111863825165,0,0,Medium,1540,19.940750037247785,First
636,Wood_15,50.84423296923717,490.5692800812097,20.348145512716442,0,3,Shy,1540,19.07181353832721,Full
637,Wood_1,47.51103597649774,516.0151283002244,2.870087603234078,1,0,Shy,1540,27.43804478755657,New
638,Wood_1,46.54911602562363,481.28746584796465,0.644102132827394,0,1,Medium,1540,14.916814243021022,Last
639,Wood_8,54.47315602024981,496.1038671904767,10.409918747917434,1,1,Medium,1540,23.951399971816382,Last
640,Wood_4,52.909998165343445,494.5474232936628,2.438203569556879,0,0,Shy,1540,15.581552955504158,Last
641,Wood_11,48.23706418416767,521.2293358420642,6.489626172128603,0,6,Shy,1540,17.03231821789812,Full
642,Wood_14,49.929108164181464,492.48394187357343,10.376929388839091,0,1,Shy,1540,23.61287616131161,Full
643,Wood_23,49.00812293970093,491.58661196882963,1.5131779798114946,1,1,Bold,1540,17.81206931856913,Last
644,Wood_24,47.143752822528924,485.8966773443871,0.9700565980007206,0,0,Medium,1540,22.955322852758364,New
645,Wood_4,46.85408016931851,477.793941420634,2.254125065456815,0,0,Bold,1540,24.279272906896825,New
646,Wood_18,51.81974707851481,491.50119914148644,3.550356290701832,0,0,Medium,1540,29.188022007450584,First
647,Wood_24,50.5237372156022,506.7724039867629,6.032096124882582,0,3,Shy,1540,26.353133180826507,Full
648,Wood_27,48.233539381628745,515.0819757991753,2.676554815258605,1,2,Medium,1540,15.083185239130197,Full
649,Wood_24,50.42522370607918,506.65037824175346,2.5337410139507783,0,1,Shy,1540,16.928550710619255,Last
650,Wood_4,50.08625289312435,509.06879833811337,3.520570095912938,1,0,Medium,1540,22.267461599955887,Last
651,Wood_21,49.851616738718484,497.18731484364866,0.6459645733015098,0,4,Bold,1540,19.909693464631996,First
652,Wood_2,49.884018848784,501.87597215607366,1.7266047631926047,0,0,Bold,1540,15.700560881074603,New
653,Wood_5,46.159319500538466,471.4033754715755,3.5929631027240947,0,0,Medium,1540,22.65503537380175,New
654,Wood_16,50.027718821141775,491.99285352515716,2.6836678358651955,0,1,Shy,1540,19.123680594815262,Last
655,Wood_17,53.28351686005686,524.3455067633732,5.27607913727234,0,0,Medium,1540,19.873419846750952,First
656,Wood_10,49.30584057547925,499.938992762022,8.31793045060138,0,0,Medium,1540,21.125675867937268,New
657,Wood_15,41.410818486878064,456.4392451980069,1.3990329938179222,0,0,Shy,1540,12.798012398289474,New
658,Wood_10,45.28431953248304,497.4547908478629,1.648805516930394,1,0,Medium,1540,16.486328706308093,Full
659,Wood_13,52.787778078261,530.6944125140286,4.303114781861914,1,1,Shy,1540,21.048488013679947,Full
660,Wood_16,49.890716293317425,492.96098390972315,9.527981760133505,1,2,Medium,1540,17.19239851255614,Full
661,Wood_23,50.78977520754734,522.5118047155961,7.240496053814952,0,0,Medium,1540,19.705716613048576,First
662,Wood_1,46.9053025304855,480.8812172138362,7.041017702670824,0,1,Medium,1540,16.341755375583467,New
663,Wood_18,48.83201887984853,469.6826276321736,1.4051816903995797,0,0,Bold,1540,12.554254047686502,New
664,Wood_8,52.07325527235215,521.9275266972486,0.46990119800795943,1,2,Medium,1540,21.97082683566559,New
665,Wood_2,49.22226790027097,485.849232429612,3.8503422865630332,1,0,Bold,1540,16.941457641187572,First
666,Wood_13,51.61846852488077,475.80823669493526,1.858326503544368,1,2,Bold,1540,21.57721454893563,Full
667,Wood_7,46.33495425387527,495.79132116579757,1.6416349666227785,1,3,Bold,1540,15.865908162414101,Full
668,Wood_29,46.44343543182273,484.416263781985,4.493391566328401,0,2,Medium,1540,25.742070918816005,Full
669,Wood_28,53.228638829242946,501.986795909546,0.1454932209347928,1,0,Medium,1540,9.870826564034136,New
670,Wood_8,48.807074431209756,491.50427550452883,1.623452294486181,1,1,Medium,1540,21.499510675315477,New
671,Wood_9,51.13585675594155,513.6559121662884,14.377850117529496,0,1,Shy,1540,26.05199238777665,Full
672,Wood_29,45.098580147059614,489.37468945846695,3.9768254123561633,1,1,Medium,1540,20.10685621887881,Full
673,Wood_26,47.49637827224608,483.66225333056894,2.370135905052471,1,1,Bold,1540,11.81072886713594,Full
674,Wood_8,52.15916755686733,496.31485866244407,13.478678150574192,1,7,Shy,1540,23.5996628593139,Full
675,Wood_3,49.22938414456567,522.2929949217449,0.811063867615794,0,0,Shy,1540,26.460156642786657,New
676,Wood_17,53.73061830276887,507.3264975580843,2.6570810578052444,1,0,Medium,1540,17.096053726353865,First
677,Wood_8,50.428743447246354,489.8089042149646,1.9407279222869063,1,1,Shy,1540,23.26155785863946,New
678,Wood_24,44.054244783707865,469.70744399763277,1.1576034240940252,0,1,Shy,1540,12.02975613135465,Last
679,Wood_7,49.247301273082705,488.7639291925525,1.3872978797983664,1,4,Bold,1540,21.25030722857843,First
680,Wood_15,43.94959162836821,466.66080703617814,13.798637747864722,0,1,Shy,1540,17.279351150524086,Last
681,Wood_7,50.52876837187802,521.6849048035141,6.769731297564389,0,0,Medium,1540,25.47870780434114,Last
682,Wood_28,52.47395664261872,494.5372062018237,8.539899465744416,1,2,Shy,1540,20.51851560090971,Full
683,Wood_15,48.51376858644305,482.4604252922872,5.351423803944848,0,6,Shy,1540,18.871383761112813,Full
684,Wood_6,54.43415729671953,524.1366624529703,4.17196537514842,0,0,Bold,1540,20.155922379265807,New
685,Wood_26,43.41476755398953,479.3797484514602,4.982759449627065,0,0,Shy,1540,22.293725688760098,Last
686,Wood_9,49.94571253272621,490.7464313195708,2.9510119577231095,0,0,Shy,1540,22.836336568273172,Last
687,Wood_5,48.53533325954181,487.8048925415357,7.447057061105096,0,1,Medium,1540,21.057471446472828,Last
688,Wood_30,50.03689276174628,527.8562049670187,2.299525857576726,0,0,Shy,1540,18.25001871571456,Full
689,Wood_23,52.35561598310823,526.2494607346006,6.19986553132412,0,6,Shy,1540,20.418691673195557,Full
690,Wood_15,44.085363801189196,478.31729321990156,6.682783375783473,0,0,Bold,1540,12.567003535522844,Full
691,Wood_30,49.89560827445875,485.7877207994532,2.2003671375513716,0,1,Bold,1540,11.845932104207046,First
692,Wood_17,46.948925535299104,480.1162204519099,3.387375779346141,0,0,Shy,1540,21.19222364630433,First
693,Wood_15,43.54402611940292,477.3395323980706,1.9938729260278323,0,1,Medium,1540,15.322653115951875,Full
694,Wood_30,49.392790271688206,513.9127031172732,11.482030710414715,1,1,Shy,1540,25.85720304923242,Full
695,Wood_5,44.956153979486395,483.71619531182915,10.144065692264508,0,4,Shy,1540,22.98016074985929,Full
696,Wood_1,47.220188694008435,500.92039891125853,10.278716258724153,0,4,Shy,1540,22.93006333081175,Full
697,Wood_10,47.31144893407768,488.06148740213155,5.675780839952957,0,3,Medium,1540,18.502441179745418,Full
698,Wood_7,49.03019159811483,494.8859268913493,6.223600335164673,0,2,Shy,1540,20.211350587339748,Full
699,Wood_16,47.8158378687679,498.441289952597,5.3196482691481295,1,0,Shy,1540,24.187494561401827,Full
700,Wood_21,51.594767427191236,508.9798395512873,2.639115435716983,0,4,Bold,1540,25.349849200950295,First
701,Wood_11,50.72528081988006,491.118832835972,3.3863214013225407,0,2,Medium,1540,24.66690451737049,First
702,Wood_21,46.7162856703644,490.7435163979462,1.5976821094020637,0,1,Shy,1540,18.788733821448645,Last
703,Wood_12,50.14036682675254,502.7865322108591,6.908366675081209,1,3,Medium,1540,19.375806313798602,Full
704,Wood_7,52.795794270019066,493.37625815328477,13.075000824075635,1,2,Medium,1540,24.617162952749077,Full
705,Wood_18,49.09411425915559,493.9169475257739,2.8364571058983366,1,1,Medium,1540,21.570106380229564,Full
706,Wood_17,48.91964380815871,489.8809194445437,9.052307943646445,0,2,Bold,1540,19.714444376353185,Last
707,Wood_17,53.38137588128187,516.7934465094363,2.7121032626628225,1,1,Medium,1540,28.5911136165575,New
708,Wood_22,55.50443589294052,524.139548736418,6.1819309532105455,0,3,Bold,1540,25.154291264792647,Last
709,Wood_14,49.65303596727734,486.01561547217125,3.3174619915881483,0,2,Medium,1540,20.099322859259754,New
710,Wood_30,53.65892542964401,508.45679243430504,5.593473181123682,1,1,Medium,1540,22.010319927906206,Full
711,Wood_14,44.541743045185015,465.08665701002434,0.8979290603732109,0,0,Medium,1540,13.32366052722461,New
712,Wood_3,46.15688864474919,492.03818092356283,4.851011601198349,0,1,Medium,1540,26.541878155231824,First
713,Wood_18,48.280637600568014,506.50753724737683,12.650275378837796,0,0,Shy,1540,20.749715073839077,Full
714,Wood_3,47.02703769348379,479.1101392834655,2.6343954749509604,0,0,Medium,1540,21.638418756758114,New
715,Wood_24,43.91039073927015,481.82597875179465,2.597460952924268,0,2,Shy,1540,17.55233366550945,Full
716,Wood_19,48.20876738044915,492.5882605251085,2.8872878607461905,0,1,Medium,1540,16.210784256166974,Last
717,Wood_3,50.89716818629443,501.7467575926933,10.991038905307255,0,0,Bold,1540,29.661850464488563,Full
718,Wood_20,52.3219461893202,504.8611468742772,7.514514553569751,0,0,Medium,1540,19.054890564093817,Last
719,Wood_7,48.65844183052338,500.20663018338473,4.352327930672548,0,0,Shy,1540,26.059020424596874,First
720,Wood_3,45.94958523900309,468.72460618251955,2.624328726297391,0,1,Shy,1540,11.687517383720099,First
721,Wood_16,53.79523194631484,520.4848308603033,0.921034030110069,0,0,Shy,1540,20.4813160573303,First
722,Wood_8,48.92068004429336,484.4116194920544,0.9092122530801323,1,2,Bold,1540,10.052054163931462,First
723,Wood_2,50.355369179424294,507.6650906136262,7.136012895506209,0,1,Medium,1540,23.73823066309732,Last
724,Wood_30,53.965812325270065,517.0591935128596,1.6764413012629735,0,0,Shy,1540,16.949196707415034,First
725,Wood_30,50.23629257110967,512.9927976200482,3.027106627704957,0,0,Shy,1540,29.267389203848197,New
726,Wood_15,43.99923965431809,468.9680692173807,6.9904361848123076,1,0,Bold,1540,22.180029335247795,New
727,Wood_5,46.20074553824781,485.4396195895006,1.9851251670249104,0,1,Bold,1540,19.14432374616802,First
728,Wood_26,49.73182136455673,494.2197985495336,1.0509581677058741,0,2,Bold,1540,17.332117748321934,New
729,Wood_25,45.15889864430092,471.9427520101663,1.207437485192385,0,0,Shy,1540,13.70201392959367,New
730,Wood_3,48.978718974638426,502.12200899296136,2.1950257109485642,0,1,Shy,1540,16.688793295126523,Last
731,Wood_28,50.35332279741069,501.6135829230581,12.93484290374808,1,6,Shy,1540,22.91766897780469,Full
732,Wood_5,49.59649914678011,505.6811690117754,4.2458309338392635,1,2,Shy,1540,25.888664405408242,Full
733,Wood_2,47.56721299032721,493.98159651945235,11.698999131210728,0,0,Bold,1540,20.788514553890913,First
734,Wood_8,53.317172032200475,516.8641020387606,18.9742558015324,1,4,Bold,1540,31.545556297702053,First
735,Wood_16,51.5627497134258,499.17195804490217,1.1087770830880745,1,4,Bold,1540,19.172557272289772,First
736,Wood_21,51.98814757585511,520.6525505541614,1.0481987807416653,0,0,Bold,1540,17.678295201726517,New
737,Wood_8,53.11789195279749,484.28263806904897,2.9454796993535344,1,0,Shy,1540,25.750048923321007,New
738,Wood_23,56.616493238072934,530.4605899669311,0.2751849005116834,0,0,Bold,1540,19.119299253815406,New
739,Wood_29,47.24454120458448,487.08464323225263,1.577867216454907,0,0,Medium,1540,20.070007760637335,Last
740,Wood_26,45.667217916668875,469.4752038929166,0.902835140031035,1,2,Bold,1540,9.248022320089282,New
741,Wood_20,52.183022453469114,501.0363777728776,4.518200926910824,0,0,Medium,1540,18.522479369070417,First
742,Wood_5,45.87523174429316,478.87205532202387,0.7294812453951752,0,1,Shy,1540,18.189095001643093,Last
743,Wood_15,46.25056985671313,466.8008169043983,4.368288485677456,1,1,Medium,1540,15.704109881409057,Full
744,Wood_26,52.325609345821135,495.94228686108204,5.416675868597497,0,3,Medium,1540,17.436892121244686,Full
745,Wood_9,50.74140122784946,510.6795947832113,0.7495419625399934,0,0,Bold,1540,15.255697151892289,New
746,Wood_22,54.91575743054507,527.180181232071,2.726137325017567,0,2,Shy,1540,18.750784473123954,Full
747,Wood_18,50.74750786610126,501.94554539207695,2.9361356165818355,0,3,Shy,1540,25.230616496033054,First
748,Wood_10,48.53376718864015,495.9649329873524,0.9525535636555336,0,1,Shy,1540,25.28610505996894,New
749,Wood_10,50.823999294471044,514.1396650059054,1.780724000677,0,1,Medium,1540,19.874246808940523,Full
750,Wood_9,48.16730962352165,499.05905804102906,1.2193097340530263,0,4,Medium,1540,9.438075676194131,Full
751,Wood_17,52.74615809507127,521.1838943745627,2.4905955789674135,0,0,Shy,1541,20.93713496732002,First
752,Wood_10,48.44782934421252,496.87929688739763,4.720050301865515,0,1,Medium,1541,15.788996173954823,Last
753,Wood_23,58.62903630059632,525.564758543839,0.4372331485808007,0,4,Medium,1541,20.816328288404947,New
754,Wood_10,50.89683266467221,501.82390926052426,2.796427118881766,1,0,Medium,1541,24.721860843177843,New
755,Wood_1,49.82147901631265,485.01004894162133,8.705408282862248,1,1,Medium,1541,29.81231147735639,Last
756,Wood_16,55.47282575752431,523.6653256106508,0.25336221282665805,0,2,Medium,1541,10.103310721977305,First
757,Wood_23,54.852739200025084,526.9284772728282,0.6956950999966801,0,1,Bold,1541,21.670531229737826,First
758,Wood_14,48.02190452879143,486.40350052626695,9.452486666972941,0,1,Shy,1541,25.274466160258402,Last
759,Wood_17,54.913747499723705,525.7313305508823,6.046313146567562,0,4,Medium,1541,21.79116048295221,Full
760,Wood_24,48.401244571409435,509.20899582103783,6.686829477977062,0,0,Shy,1541,30.465580240560612,First
761,Wood_7,54.79173037757492,508.35773073573984,1.8139065125172225,0,7,Shy,1541,18.51824661121057,Last
762,Wood_14,45.356170567391814,455.37812687550746,0.802248594888205,1,3,Medium,1541,2.6810400956971776,First
763,Wood_27,51.78848850833588,511.82208201437834,5.541834578038915,0,0,Medium,1541,27.00319399352308,New
764,Wood_2,50.07904651604492,516.1938840768901,16.062142986641977,0,0,Bold,1541,26.474107711238105,Last
765,Wood_3,43.11823344004424,460.71218144864594,3.8109558279505475,0,2,Shy,1541,11.638746088999381,Full
766,Wood_2,48.226726742408864,478.0274784751755,14.156551379374124,1,0,Bold,1541,19.936863384252323,First
767,Wood_24,47.24743840884226,478.725217002856,0.24008001858861758,1,1,Shy,1541,11.952994325271053,First
768,Wood_5,51.21762196937612,528.1557437419109,13.469794871733328,0,2,Shy,1541,26.129138041138447,Full
769,Wood_28,49.02443505295017,498.8866619046081,21.883780581141888,1,0,Medium,1541,20.940547927862045,First
770,Wood_14,49.49730542661726,490.55974791242335,7.995667540119876,0,1,Medium,1541,17.55962706010971,First
771,Wood_6,50.76963087698794,517.5779537919002,4.87278326546227,1,0,Shy,1541,24.290058408506265,Full
772,Wood_15,48.991518647702975,497.69412858683916,4.367313380345122,0,2,Shy,1541,24.376011260239252,First
773,Wood_19,47.7173289008827,491.2561352209772,3.7539948220961055,1,1,Bold,1541,16.582365094104993,New
